gene_id;seqname;strand;splice5;splice3;n1;n2
gene10723;NT_037436.4;-1;6217102;6215720;271;0
gene10723;NT_037436.4;-1;6217593;6217250;325;0
gene10724;NT_037436.4;1;6220678;6220739;913;2
gene10725;NT_037436.4;-1;6232263;6232201;11138;41
gene10726;NT_037436.4;-1;6232836;6232773;12418;0
gene10727;NT_037436.4;-1;6233776;6233722;832;0
gene10727;NT_037436.4;-1;6234004;6233945;928;0
gene10728;NT_037436.4;-1;6234761;6234702;9333;0
gene10728;NT_037436.4;-1;6235190;6235119;1845;0
gene10728;NT_037436.4;-1;6235627;6235573;5490;0
gene10728;NT_037436.4;-1;6236241;6236189;5154;0
gene10728;NT_037436.4;-1;6237140;6237084;828;0
gene10728;NT_037436.4;-1;6238308;6238026;2403;24
gene10728;NT_037436.4;-1;6238535;6238481;2085;0
gene10728;NT_037436.4;-1;6239272;6238782;1449;22
gene10729;NT_037436.4;-1;6241205;6241146;6870;1
gene10729;NT_037436.4;-1;6241634;6241573;4249;0
gene10729;NT_037436.4;-1;6241987;6241932;4844;0
gene10729;NT_037436.4;-1;6242752;6242697;731;0
gene10729;NT_037436.4;-1;6243209;6243141;2537;0
gene10729;NT_037436.4;-1;6243364;6243311;432;0
gene10729;NT_037436.4;-1;6243880;6243822;572;0
gene10729;NT_037436.4;-1;6244255;6244196;520;2
gene10729;NT_037436.4;-1;6244479;6244428;705;0
gene10729;NT_037436.4;-1;6245000;6244726;816;0
gene1073;NC_004354.4;-1;9268970;9268905;77;0
gene1073;NC_004354.4;-1;9269576;9269515;57;0
gene1073;NC_004354.4;-1;9269770;9269711;91;0
gene10730;NT_037436.4;-1;6247357;6247207;135;22
gene10730;NT_037436.4;-1;6247670;6247601;1516;214
gene10730;NT_037436.4;-1;6247906;6247764;1860;0
gene10730;NT_037436.4;-1;6248545;6248217;2778;2
gene10730;NT_037436.4;-1;6250609;6248786;2930;34
gene10730;NT_037436.4;-1;6251370;6250718;873;22
gene10730;NT_037436.4;-1;6251579;6251500;1779;20
gene10730;NT_037436.4;-1;6252007;6251949;2223;0
gene10730;NT_037436.4;-1;6252258;6252195;1471;6
gene10730;NT_037436.4;-1;6253499;6252370;1259;15
gene10731;NT_037436.4;-1;6258576;6258516;1178;0
gene10732;NT_037436.4;-1;6259980;6259911;1385;0
gene10732;NT_037436.4;-1;6260504;6260437;439;2
gene10738;NT_037436.4;1;6320751;6320804;87;0
gene10738;NT_037436.4;1;6320977;6321040;70;0
gene10738;NT_037436.4;1;6321565;6321617;110;0
gene10738;NT_037436.4;1;6321982;6322044;60;0
gene10739;NT_037436.4;1;6325722;6325775;43;0
gene10739;NT_037436.4;1;6325948;6326001;51;0
gene10739;NT_037436.4;1;6326523;6326578;68;0
gene10739;NT_037436.4;1;6326943;6326995;60;0
gene1074;NC_004354.4;-1;9271915;9271855;2274;8
gene1074;NC_004354.4;-1;9272665;9272604;2164;1
gene1074;NC_004354.4;-1;9272859;9272800;2028;0
gene10740;NT_037436.4;1;6327730;6327785;13;0
gene10740;NT_037436.4;1;6327958;6328018;17;0
gene10741;NT_037436.4;-1;6332063;6331641;77;0
gene10741;NT_037436.4;-1;6332469;6332193;107;0
gene10745;NT_037436.4;1;6462051;6476542;155;0
gene10745;NT_037436.4;1;6476646;6480294;169;0
gene10745;NT_037436.4;1;6480318;6484230;157;4
gene10745;NT_037436.4;1;6484563;6484684;71;0
gene10746;NT_037436.4;-1;6487855;6487796;900;2
gene10747;NT_037436.4;1;6488869;6488929;1231;2
gene10747;NT_037436.4;1;6489414;6489469;1351;0
gene10747;NT_037436.4;1;6489863;6489917;1732;1
gene10747;NT_037436.4;1;6490177;6490238;706;0
gene10747;NT_037436.4;1;6490639;6490698;916;0
gene10747;NT_037436.4;1;6490904;6490969;613;0
gene10748;NT_037436.4;-1;6492796;6492740;214;0
gene10748;NT_037436.4;-1;6493713;6493655;507;0
gene10748;NT_037436.4;-1;6495088;6495022;920;0
gene10749;NT_037436.4;1;6524097;6534492;659;9
gene10749;NT_037436.4;1;6534703;6544467;813;0
gene10749;NT_037436.4;1;6546353;6547248;1495;14
gene10749;NT_037436.4;1;6547602;6548686;2370;4
gene1075;NC_004354.4;1;9273912;9273971;3497;8
gene1075;NC_004354.4;1;9274257;9274313;3653;4
gene1075;NC_004354.4;1;9274691;9274926;3436;0
gene10751;NT_037436.4;1;6530920;6530971;159;0
gene10752;NT_037436.4;1;6551950;6562321;2706;128
gene10752;NT_037436.4;1;6562419;6590603;1283;562
gene10752;NT_037436.4;1;6590836;6590893;5303;0
gene10752;NT_037436.4;1;6591000;6591058;5493;0
gene10752;NT_037436.4;1;6591161;6591213;5168;0
gene10752;NT_037436.4;1;6591418;6591478;4424;1
gene10753;NT_037436.4;-1;6565390;6564974;134;0
gene10754;NT_037436.4;-1;6594521;6594467;1586;0
gene10754;NT_037436.4;-1;6594727;6594666;406;0
gene10754;NT_037436.4;-1;6594898;6594836;1664;4
gene10754;NT_037436.4;-1;6595245;6595191;937;0
gene10754;NT_037436.4;-1;6595780;6595716;383;0
gene10754;NT_037436.4;-1;6596831;6596766;620;0
gene10754;NT_037436.4;-1;6597000;6596946;640;0
gene10754;NT_037436.4;-1;6597232;6597171;214;0
gene10754;NT_037436.4;-1;6598572;6598512;257;3
gene10754;NT_037436.4;-1;6598961;6598907;213;1
gene10754;NT_037436.4;-1;6599514;6599454;197;0
gene10754;NT_037436.4;-1;6600645;6600585;297;0
gene10754;NT_037436.4;-1;6602513;6602458;156;0
gene10754;NT_037436.4;-1;6603079;6602658;34;1
gene10755;NT_037436.4;1;6607079;6607134;4227;0
gene10756;NT_037436.4;-1;6605274;6605203;7985;5
gene10756;NT_037436.4;-1;6605632;6605577;6020;3
gene10758;NT_037436.4;1;6609910;6615897;837;312
gene10758;NT_037436.4;1;6616597;6616666;1257;0
gene10758;NT_037436.4;1;6617316;6617767;255;2
gene10759;NT_037436.4;1;6624697;6626420;1293;3
gene10759;NT_037436.4;1;6626574;6626930;1147;0
gene10759;NT_037436.4;1;6627059;6628875;1031;1
gene10759;NT_037436.4;1;6629006;6631300;507;2
gene10759;NT_037436.4;1;6631555;6631866;909;0
gene10759;NT_037436.4;1;6632053;6632140;85;0
gene10759;NT_037436.4;1;6632381;6632588;549;0
gene10759;NT_037436.4;1;6632950;6633072;1867;2
gene10759;NT_037436.4;1;6633336;6633399;2205;0
gene10759;NT_037436.4;1;6633859;6633921;1223;0
gene10759;NT_037436.4;1;6634167;6634266;117;0
gene10759;NT_037436.4;1;6634661;6634727;197;0
gene10762;NT_037436.4;-1;6664846;6664592;761;0
gene10762;NT_037436.4;-1;6665014;6664935;773;0
gene10762;NT_037436.4;-1;6665166;6665115;1581;4
gene10765;NT_037436.4;-1;6690387;6690328;5710;0
gene10765;NT_037436.4;-1;6691231;6691172;1370;0
gene10765;NT_037436.4;-1;6691464;6691390;1543;0
gene10765;NT_037436.4;-1;6692371;6692305;2985;1
gene10766;NT_037436.4;1;6705571;6708348;1321;9
gene10766;NT_037436.4;1;6708480;6708539;1716;0
gene10767;NT_037436.4;-1;6715707;6715369;899;1
gene10767;NT_037436.4;-1;6716129;6715835;3271;5
gene10767;NT_037436.4;-1;6717333;6716950;3108;286
gene10767;NT_037436.4;-1;6717552;6717427;6517;86
gene10767;NT_037436.4;-1;6717903;6717673;6085;280
gene10767;NT_037436.4;-1;6719004;6718016;4242;6
gene1077;NC_004354.4;-1;9276328;9276268;4080;0
gene1077;NC_004354.4;-1;9276493;9276432;4760;0
gene1077;NC_004354.4;-1;9277448;9277385;3485;3
gene1077;NC_004354.4;-1;9277714;9277653;2716;0
gene1077;NC_004354.4;-1;9278251;9278190;3047;0
gene1077;NC_004354.4;-1;9278955;9278898;1878;0
gene1077;NC_004354.4;-1;9281450;9281388;1282;0
gene1077;NC_004354.4;-1;9282792;9281629;1879;7
gene10770;NT_037436.4;-1;6733128;6733068;1233;0
gene10770;NT_037436.4;-1;6737352;6737287;962;0
gene10770;NT_037436.4;-1;6737534;6737478;1111;0
gene10770;NT_037436.4;-1;6738703;6737673;511;180
gene10770;NT_037436.4;-1;6740304;6739922;761;146
gene10770;NT_037436.4;-1;6740956;6740874;743;0
gene10770;NT_037436.4;-1;6741701;6741640;1028;0
gene10770;NT_037436.4;-1;6741914;6741791;934;0
gene10771;NT_037436.4;-1;6745030;6744969;3993;0
gene10771;NT_037436.4;-1;6746561;6746488;5196;0
gene10771;NT_037436.4;-1;6746870;6746779;1763;0
gene10771;NT_037436.4;-1;6747101;6746990;1403;1088
gene10771;NT_037436.4;-1;6748036;6747971;272;0
gene10771;NT_037436.4;-1;6750558;6750485;304;0
gene10771;NT_037436.4;-1;6751352;6751297;1084;2
gene10772;NT_037436.4;1;6753238;6753317;5667;1
gene10773;NT_037436.4;-1;6754744;6754494;4832;2239
gene10773;NT_037436.4;-1;6755419;6755124;6269;1462
gene10773;NT_037436.4;-1;6756222;6756159;3500;2
gene10774;NT_037436.4;-1;6757518;6757455;454;0
gene10774;NT_037436.4;-1;6758019;6757935;701;0
gene10774;NT_037436.4;-1;6762922;6758111;319;147
gene10779;NT_037436.4;-1;6914413;6913528;4504;11
gene10779;NT_037436.4;-1;6914640;6914581;4087;0
gene1078;NC_004354.4;1;9286783;9288331;63;0
gene1078;NC_004354.4;1;9288572;9293905;93;0
gene1078;NC_004354.4;1;9294020;9295276;94;2
gene1078;NC_004354.4;1;9295640;9301969;95;23
gene10781;NT_037436.4;1;6933110;6933167;48;0
gene10781;NT_037436.4;1;6933684;6933882;753;4
gene10781;NT_037436.4;1;6933977;6934069;835;1
gene10781;NT_037436.4;1;6934367;6934485;402;0
gene10785;NT_037436.4;1;6944770;6946263;2259;5
gene10785;NT_037436.4;1;6946448;6946500;973;58
gene10785;NT_037436.4;1;6946559;6947247;904;0
gene10785;NT_037436.4;1;6947916;6947985;107;69
gene10785;NT_037436.4;1;6948110;6948277;108;0
gene10786;NT_037436.4;-1;6951266;6951203;7823;0
gene10786;NT_037436.4;-1;6955380;6955170;10989;31
gene10787;NT_037436.4;1;6956398;6956453;1819;1
gene10788;NT_037436.4;-1;6957351;6957285;5896;2
gene10788;NT_037436.4;-1;6957662;6957604;4149;1
gene10788;NT_037436.4;-1;6957964;6957852;4416;0
gene10789;NT_037436.4;1;6958637;6958704;2507;0
gene10789;NT_037436.4;1;6958827;6958888;832;2
gene10789;NT_037436.4;1;6959084;6959139;822;1
gene10790;NT_037436.4;-1;6961810;6961328;2586;1
gene10790;NT_037436.4;-1;6964396;6961950;3553;6
gene10791;NT_037436.4;-1;6966034;6965972;181;0
gene10791;NT_037436.4;-1;6966615;6966544;271;0
gene10791;NT_037436.4;-1;6967382;6967321;261;0
gene10792;NT_037436.4;-1;6968508;6968397;1187;0
gene10792;NT_037436.4;-1;6968864;6968802;1286;0
gene10793;NT_037436.4;1;6970620;6970680;12638;6
gene10793;NT_037436.4;1;6970820;6970881;3951;0
gene10793;NT_037436.4;1;6971354;6971425;15592;0
gene10794;NT_037436.4;-1;6972291;6972230;89;0
gene10795;NT_037436.4;-1;6973589;6973534;403;0
gene10795;NT_037436.4;-1;6973837;6973779;634;0
gene10795;NT_037436.4;-1;6974001;6973933;1568;0
gene10795;NT_037436.4;-1;6979517;6974474;3300;12
gene10798;NT_037436.4;-1;6984342;6984280;3268;16
gene1080;NC_004354.4;-1;9318991;9318929;1195;0
gene10800;NT_037436.4;1;6993418;6993946;19;0
gene10801;NT_037436.4;1;7012290;7012738;219;0
gene10801;NT_037436.4;1;7013278;7033868;141;3
gene10801;NT_037436.4;1;7015277;7019625;789;6
gene10801;NT_037436.4;1;7019899;7034971;886;203
gene10801;NT_037436.4;1;7033965;7034502;228;26
gene10801;NT_037436.4;1;7034539;7034634;236;0
gene10801;NT_037436.4;1;7035039;7035169;514;0
gene10801;NT_037436.4;1;7035316;7035743;523;0
gene10801;NT_037436.4;1;7035882;7038004;300;1
gene10801;NT_037436.4;1;7038152;7041017;286;66
gene10801;NT_037436.4;1;7041132;7043465;276;3
gene10801;NT_037436.4;1;7043721;7044925;1736;0
gene10801;NT_037436.4;1;7045004;7045108;1605;0
gene10801;NT_037436.4;1;7045356;7046333;1203;574
gene10801;NT_037436.4;1;7046489;7046585;2002;0
gene10801;NT_037436.4;1;7046679;7048841;1008;33
gene10801;NT_037436.4;1;7050188;7050564;377;12
gene10801;NT_037436.4;1;7050696;7051241;1780;2
gene10802;NT_037436.4;-1;7026499;7026432;672;0
gene10804;NT_037436.4;-1;7060853;7060741;1535;7
gene10804;NT_037436.4;-1;7061849;7061038;1359;2
gene10804;NT_037436.4;-1;7062356;7062044;329;2
gene10805;NT_037436.4;1;7066727;7067554;793;781
gene10805;NT_037436.4;1;7067780;7068003;1271;5
gene1081;NC_004354.4;1;9319685;9320084;175;22
gene1081;NC_004354.4;1;9320513;9320586;664;0
gene1081;NC_004354.4;1;9320908;9320966;906;4
gene1081;NC_004354.4;1;9321539;9321602;1058;0
gene1081;NC_004354.4;1;9323715;9323767;941;2
gene1081;NC_004354.4;1;9324203;9324259;2398;0
gene10811;NT_037436.4;1;7111468;7111626;315;0
gene10811;NT_037436.4;1;7111802;7115216;984;8
gene10811;NT_037436.4;1;7115251;7117932;1019;22
gene10811;NT_037436.4;1;7118081;7118255;422;0
gene10811;NT_037436.4;1;7119275;7119335;21;0
gene10811;NT_037436.4;1;7119687;7119747;3542;10
gene10811;NT_037436.4;1;7120128;7120182;727;1
gene10811;NT_037436.4;1;7120751;7120818;2032;0
gene10811;NT_037436.4;1;7120953;7121014;2218;2
gene10812;NT_037436.4;-1;7123705;7123651;3695;1
gene10812;NT_037436.4;-1;7123845;7123791;3907;2
gene10812;NT_037436.4;-1;7124400;7124343;3586;0
gene10812;NT_037436.4;-1;7125024;7124959;2676;0
gene10812;NT_037436.4;-1;7125320;7125204;2377;5
gene10813;NT_037436.4;1;7126206;7126268;53;0
gene10813;NT_037436.4;1;7127337;7127418;33;0
gene10815;NT_037436.4;1;7128961;7129034;791;4
gene10816;NT_037436.4;1;7131011;7131143;8259;2
gene10817;NT_037436.4;1;7132678;7133118;31652;24
gene10818;NT_037436.4;1;7139328;7139385;112;1
gene10818;NT_037436.4;1;7140502;7140557;17;1
gene10818;NT_037436.4;1;7141307;7141364;397;0
gene10818;NT_037436.4;1;7141603;7141708;132;1
gene10818;NT_037436.4;1;7141879;7141943;60;0
gene10818;NT_037436.4;1;7142419;7142477;194;0
gene10819;NT_037436.4;-1;7144059;7144007;126;1
gene10819;NT_037436.4;-1;7144962;7144909;3017;4
gene10819;NT_037436.4;-1;7145230;7145173;3618;1
gene10819;NT_037436.4;-1;7145590;7145529;2544;1
gene10819;NT_037436.4;-1;7145966;7145901;2195;0
gene1082;NC_004354.4;-1;9328352;9328287;506;0
gene1082;NC_004354.4;-1;9332453;9328595;626;462
gene1082;NC_004354.4;-1;9333383;9332700;62;0
gene1082;NC_004354.4;-1;9336924;9333623;272;53
gene1082;NC_004354.4;-1;9337697;9337238;2196;1
gene1082;NC_004354.4;-1;9338052;9337893;1030;0
gene1082;NC_004354.4;-1;9338290;9338226;2056;1
gene1082;NC_004354.4;-1;9338512;9338449;1186;728
gene1082;NC_004354.4;-1;9354461;9338632;2114;2
gene10820;NT_037436.4;1;7158515;7158578;462;5
gene10821;NT_037436.4;-1;7163751;7163180;1056;657
gene10821;NT_037436.4;-1;7164729;7164514;891;0
gene10821;NT_037436.4;-1;7164924;7164877;1003;415
gene10821;NT_037436.4;-1;7165284;7165216;224;0
gene10821;NT_037436.4;-1;7166662;7166602;574;0
gene10821;NT_037436.4;-1;7167227;7167164;281;144
gene10821;NT_037436.4;-1;7167575;7167509;1151;0
gene10821;NT_037436.4;-1;7167847;7167727;372;0
gene10821;NT_037436.4;-1;7168169;7168022;925;1
gene10821;NT_037436.4;-1;7175424;7173555;570;2
gene10821;NT_037436.4;-1;7179722;7175577;793;7
gene10821;NT_037436.4;-1;7180137;7179868;139;0
gene10821;NT_037436.4;-1;7182307;7180587;215;0
gene10821;NT_037436.4;-1;7182540;7182426;294;0
gene10821;NT_037436.4;-1;7183377;7182688;591;3
gene10821;NT_037436.4;-1;7183622;7183540;363;0
gene10821;NT_037436.4;-1;7189266;7183956;885;2
gene10823;NT_037436.4;1;7235302;7235430;42;0
gene10824;NT_037436.4;-1;7237581;7237516;16;0
gene10825;NT_037436.4;1;7239794;7239882;1390;0
gene10825;NT_037436.4;1;7239986;7240043;789;0
gene10826;NT_037436.4;-1;7240854;7240778;189209;0
gene10826;NT_037436.4;-1;7241225;7240942;113590;6
gene10827;NT_037436.4;1;7242297;7242359;1665;3
gene10828;NT_037436.4;-1;7243693;7243635;3017;0
gene10828;NT_037436.4;-1;7243859;7243804;1736;2
gene10830;NT_037436.4;-1;7248503;7248435;3102;0
gene10830;NT_037436.4;-1;7248657;7248580;2561;0
gene10831;NT_037436.4;-1;7250207;7250150;1273;0
gene10833;NT_037436.4;-1;7251679;7251619;335;0
gene10833;NT_037436.4;-1;7252175;7252109;2052;0
gene10834;NT_037436.4;-1;7269307;7269238;410;1
gene10834;NT_037436.4;-1;7269677;7269555;1193;0
gene10834;NT_037436.4;-1;7272513;7271068;227;0
gene10834;NT_037436.4;-1;7273095;7272988;168;0
gene10834;NT_037436.4;-1;7274366;7273609;220;0
gene10834;NT_037436.4;-1;7276963;7274674;194;0
gene10834;NT_037436.4;-1;7279116;7277133;267;0
gene10834;NT_037436.4;-1;7282153;7279358;123;1
gene10834;NT_037436.4;-1;7284604;7282404;97;0
gene10835;NT_037436.4;1;7320209;7320281;768;0
gene10835;NT_037436.4;1;7320365;7320427;600;1
gene10836;NT_037436.4;-1;7321943;7321885;1840;0
gene10836;NT_037436.4;-1;7322554;7322498;1646;0
gene10836;NT_037436.4;-1;7323177;7323113;1384;0
gene10837;NT_037436.4;1;7323869;7323923;1747;1
gene10837;NT_037436.4;1;7324752;7324809;2764;1
gene10837;NT_037436.4;1;7325036;7325089;2010;4
gene10837;NT_037436.4;1;7325883;7325958;2850;0
gene10839;NT_037436.4;1;7329638;7329715;859;0
gene10839;NT_037436.4;1;7330240;7330298;261;0
gene10839;NT_037436.4;1;7331232;7331291;1510;186
gene10839;NT_037436.4;1;7331337;7331392;1218;2
gene1084;NC_004354.4;1;9357266;9357562;2379;3
gene10840;NT_037436.4;1;7329364;7329428;5200;0
gene10842;NT_037436.4;-1;7334541;7334470;5843;19
gene10843;NT_037436.4;-1;7335937;7335876;669;0
gene10844;NT_037436.4;1;7340771;7340875;2743;612
gene10844;NT_037436.4;1;7341115;7341352;5801;2
gene10845;NT_037436.4;-1;7342235;7342171;1585;10
gene10845;NT_037436.4;-1;7342891;7342833;700;0
gene10845;NT_037436.4;-1;7343103;7343044;897;3
gene10845;NT_037436.4;-1;7343667;7343611;1663;129
gene10847;NT_037436.4;-1;7347856;7347785;7931;61
gene10848;NT_037436.4;1;7348676;7348862;5295;20
gene10848;NT_037436.4;1;7349018;7351268;4834;455
gene10848;NT_037436.4;1;7351414;7351466;6125;0
gene10848;NT_037436.4;1;7351728;7351794;7293;0
gene10848;NT_037436.4;1;7351898;7351970;5777;2
gene10848;NT_037436.4;1;7352099;7352234;234;10
gene1085;NC_004354.4;-1;9360605;9360535;909;0
gene1085;NC_004354.4;-1;9360932;9360854;1083;0
gene1085;NC_004354.4;-1;9363180;9363120;2907;0
gene1085;NC_004354.4;-1;9363556;9363494;2045;0
gene1085;NC_004354.4;-1;9365125;9365062;1889;0
gene1085;NC_004354.4;-1;9365591;9365533;1477;0
gene1085;NC_004354.4;-1;9365877;9365804;2723;1
gene1085;NC_004354.4;-1;9371618;9371539;1168;0
gene1085;NC_004354.4;-1;9375003;9373938;590;0
gene1085;NC_004354.4;-1;9375356;9375259;580;0
gene1085;NC_004354.4;-1;9382609;9375630;716;3
gene1085;NC_004354.4;-1;9383206;9382742;848;0
gene1085;NC_004354.4;-1;9471998;9383366;761;133
gene10850;NT_037436.4;-1;7354041;7353980;4818;0
gene10852;NT_037436.4;-1;7358445;7358376;15718;6
gene10852;NT_037436.4;-1;7358690;7358616;14500;2
gene10852;NT_037436.4;-1;7358850;7358781;7119;12
gene10852;NT_037436.4;-1;7359467;7359390;6723;8
gene10852;NT_037436.4;-1;7359677;7359603;12121;36
gene10852;NT_037436.4;-1;7359920;7359851;14141;5
gene10853;NT_037436.4;1;7361032;7361743;7470;76
gene10853;NT_037436.4;1;7362454;7362521;6459;0
gene10853;NT_037436.4;1;7363771;7363852;9270;0
gene10855;NT_037436.4;-1;7368889;7367985;10770;132
gene10856;NT_037436.4;1;7372073;7372162;14134;1
gene10856;NT_037436.4;1;7372520;7372580;17171;0
gene10857;NT_037436.4;-1;7375179;7375116;3721;0
gene10857;NT_037436.4;-1;7375404;7375347;4079;0
gene10857;NT_037436.4;-1;7380620;7375909;2407;5
gene10858;NT_037436.4;1;7382012;7382210;5038;142
gene10858;NT_037436.4;1;7382335;7382386;5203;15
gene10858;NT_037436.4;1;7382732;7382784;4740;1596
gene10858;NT_037436.4;1;7382836;7382893;6273;42
gene10858;NT_037436.4;1;7383235;7383300;6827;0
gene10858;NT_037436.4;1;7384588;7384648;8288;0
gene10858;NT_037436.4;1;7384982;7385049;10450;9
gene10858;NT_037436.4;1;7385275;7385336;8488;0
gene10859;NT_037436.4;-1;7386746;7386683;1587;0
gene10860;NT_037436.4;1;7391520;7393592;36;16
gene10860;NT_037436.4;1;7394269;7394737;19;1
gene10860;NT_037436.4;1;7394849;7394935;86;0
gene10860;NT_037436.4;1;7395091;7395612;57;0
gene10862;NT_037436.4;1;7398379;7398463;990;0
gene10862;NT_037436.4;1;7399367;7399426;737;0
gene10863;NT_037436.4;1;7400175;7400229;148;0
gene10863;NT_037436.4;1;7401127;7401193;699;0
gene10864;NT_037436.4;-1;7402727;7402661;2343;0
gene10864;NT_037436.4;-1;7403835;7403619;5023;1
gene10867;NT_037436.4;1;7445606;7445671;114;0
gene10867;NT_037436.4;1;7445780;7448064;315;0
gene10867;NT_037436.4;1;7448144;7449706;168;0
gene10867;NT_037436.4;1;7450579;7452346;949;2
gene10867;NT_037436.4;1;7452485;7452802;741;0
gene10867;NT_037436.4;1;7453510;7453659;96;0
gene1087;NC_004354.4;-1;9510159;9507263;288;0
gene10870;NT_037436.4;-1;7438645;7438576;76;0
gene10871;NT_037436.4;-1;7439973;7439914;173;1
gene10873;NT_037436.4;1;7456740;7456800;18;0
gene10873;NT_037436.4;1;7457062;7457121;123;0
gene10873;NT_037436.4;1;7457646;7457700;109;0
gene10873;NT_037436.4;1;7457960;7458106;11;0
gene10874;NT_037436.4;1;7467421;7467477;319;51
gene10874;NT_037436.4;1;7467658;7467723;171;16
gene10874;NT_037436.4;1;7467859;7467919;481;7
gene10874;NT_037436.4;1;7468097;7468145;399;13
gene10875;NT_037436.4;1;7466349;7466400;59;0
gene10875;NT_037436.4;1;7466569;7466625;85;1
gene10875;NT_037436.4;1;7466752;7466818;116;0
gene10876;NT_037436.4;1;7465615;7465669;160;0
gene10876;NT_037436.4;1;7465838;7465900;60;1
gene10876;NT_037436.4;1;7466030;7466086;45;1
gene10879;NT_037436.4;1;7475693;7475745;157;1
gene10879;NT_037436.4;1;7475908;7475965;209;1
gene10879;NT_037436.4;1;7476092;7476153;303;0
gene1088;NC_004354.4;1;9511608;9511676;20;0
gene10880;NT_037436.4;1;7487282;7487343;14;0
gene10880;NT_037436.4;1;7487504;7487557;22;0
gene10880;NT_037436.4;1;7487753;7487806;26;2
gene10882;NT_037436.4;-1;7494027;7493968;1053;0
gene10882;NT_037436.4;-1;7494655;7494585;861;12
gene10882;NT_037436.4;-1;7496028;7495110;432;0
gene10883;NT_037436.4;-1;7497920;7497838;755;11
gene10886;NT_037436.4;1;7511443;7511510;4201;2
gene10886;NT_037436.4;1;7511629;7511704;3670;2
gene10886;NT_037436.4;1;7511917;7511972;2778;1049
gene10886;NT_037436.4;1;7512729;7512785;2710;1
gene10886;NT_037436.4;1;7513393;7513817;2945;860
gene10886;NT_037436.4;1;7514355;7515047;1916;1139
gene10886;NT_037436.4;1;7515582;7515640;8236;1
gene10886;NT_037436.4;1;7515778;7515867;4839;3281
gene10886;NT_037436.4;1;7516051;7516115;6151;113
gene10887;NT_037436.4;1;7519978;7524486;1762;0
gene10887;NT_037436.4;1;7525496;7525556;3779;0
gene10887;NT_037436.4;1;7525756;7526094;3076;0
gene10888;NT_037436.4;1;7532829;7533354;1656;1490
gene10888;NT_037436.4;1;7533444;7533506;2493;0
gene10888;NT_037436.4;1;7534166;7534234;5439;0
gene10888;NT_037436.4;1;7534905;7535043;920;0
gene10888;NT_037436.4;1;7535135;7535195;8472;0
gene10888;NT_037436.4;1;7535468;7535542;13565;2
gene1089;NC_004354.4;1;9534024;9534084;5048;3
gene10892;NT_037436.4;-1;7559722;7558697;91;3
gene10893;NT_037436.4;1;7563134;7564167;286;1
gene10893;NT_037436.4;1;7564987;7565048;278;0
gene10893;NT_037436.4;1;7565172;7565239;153;0
gene10893;NT_037436.4;1;7566197;7566769;433;2
gene10893;NT_037436.4;1;7567754;7567821;593;0
gene10893;NT_037436.4;1;7568820;7568873;628;0
gene10893;NT_037436.4;1;7568977;7569075;520;0
gene10893;NT_037436.4;1;7569207;7569273;823;0
gene10894;NT_037436.4;1;7583755;7583816;100;3
gene10894;NT_037436.4;1;7584482;7584531;69;0
gene10894;NT_037436.4;1;7584695;7584751;61;0
